loc,length,bug type,approach
344,1,Timestamp-Dependency,code snippet injection
337,1,Timestamp-Dependency,code snippet injection
14,1,Timestamp-Dependency,code snippet injection
329,1,Timestamp-Dependency,code snippet injection
28,1,Timestamp-Dependency,code snippet injection
617,3,Timestamp-Dependency,code snippet injection
602,4,Timestamp-Dependency,code snippet injection
576,5,Timestamp-Dependency,code snippet injection
530,9,Timestamp-Dependency,code snippet injection
508,3,Timestamp-Dependency,code snippet injection
487,4,Timestamp-Dependency,code snippet injection
464,5,Timestamp-Dependency,code snippet injection
443,9,Timestamp-Dependency,code snippet injection
432,3,Timestamp-Dependency,code snippet injection
421,4,Timestamp-Dependency,code snippet injection
403,5,Timestamp-Dependency,code snippet injection
394,4,Timestamp-Dependency,code snippet injection
378,9,Timestamp-Dependency,code snippet injection
366,3,Timestamp-Dependency,code snippet injection
320,4,Timestamp-Dependency,code snippet injection
299,5,Timestamp-Dependency,code snippet injection
282,9,Timestamp-Dependency,code snippet injection
271,3,Timestamp-Dependency,code snippet injection
237,4,Timestamp-Dependency,code snippet injection
222,5,Timestamp-Dependency,code snippet injection
33,9,Timestamp-Dependency,code snippet injection
20,3,Timestamp-Dependency,code snippet injection
201,5,Timestamp-Dependency,code snippet injection
196,4,Timestamp-Dependency,code snippet injection
190,5,Timestamp-Dependency,code snippet injection
179,9,Timestamp-Dependency,code snippet injection
175,3,Timestamp-Dependency,code snippet injection
170,4,Timestamp-Dependency,code snippet injection
162,5,Timestamp-Dependency,code snippet injection
152,9,Timestamp-Dependency,code snippet injection
147,3,Timestamp-Dependency,code snippet injection
141,4,Timestamp-Dependency,code snippet injection
7,5,Timestamp-Dependency,code snippet injection
