loc,length,bug type,approach
841,1,Timestamp-Dependency,code snippet injection
837,1,Timestamp-Dependency,code snippet injection
764,1,Timestamp-Dependency,code snippet injection
762,1,Timestamp-Dependency,code snippet injection
694,1,Timestamp-Dependency,code snippet injection
690,3,Timestamp-Dependency,code snippet injection
922,4,Timestamp-Dependency,code snippet injection
912,5,Timestamp-Dependency,code snippet injection
891,9,Timestamp-Dependency,code snippet injection
882,3,Timestamp-Dependency,code snippet injection
860,4,Timestamp-Dependency,code snippet injection
850,5,Timestamp-Dependency,code snippet injection
824,9,Timestamp-Dependency,code snippet injection
816,3,Timestamp-Dependency,code snippet injection
807,4,Timestamp-Dependency,code snippet injection
798,5,Timestamp-Dependency,code snippet injection
790,4,Timestamp-Dependency,code snippet injection
772,9,Timestamp-Dependency,code snippet injection
754,3,Timestamp-Dependency,code snippet injection
745,4,Timestamp-Dependency,code snippet injection
735,5,Timestamp-Dependency,code snippet injection
722,9,Timestamp-Dependency,code snippet injection
715,3,Timestamp-Dependency,code snippet injection
702,4,Timestamp-Dependency,code snippet injection
656,5,Timestamp-Dependency,code snippet injection
627,9,Timestamp-Dependency,code snippet injection
607,3,Timestamp-Dependency,code snippet injection
592,5,Timestamp-Dependency,code snippet injection
571,4,Timestamp-Dependency,code snippet injection
544,5,Timestamp-Dependency,code snippet injection
513,9,Timestamp-Dependency,code snippet injection
488,3,Timestamp-Dependency,code snippet injection
467,4,Timestamp-Dependency,code snippet injection
455,5,Timestamp-Dependency,code snippet injection
441,9,Timestamp-Dependency,code snippet injection
432,3,Timestamp-Dependency,code snippet injection
414,4,Timestamp-Dependency,code snippet injection
404,5,Timestamp-Dependency,code snippet injection
382,9,Timestamp-Dependency,code snippet injection
360,9,Timestamp-Dependency,code snippet injection
347,3,Timestamp-Dependency,code snippet injection
338,4,Timestamp-Dependency,code snippet injection
318,5,Timestamp-Dependency,code snippet injection
304,9,Timestamp-Dependency,code snippet injection
296,3,Timestamp-Dependency,code snippet injection
