loc,length,bug type,approach
342,1,Timestamp-Dependency,code snippet injection
253,1,Timestamp-Dependency,code snippet injection
43,1,Timestamp-Dependency,code snippet injection
8,1,Timestamp-Dependency,code snippet injection
304,1,Timestamp-Dependency,code snippet injection
414,3,Timestamp-Dependency,code snippet injection
402,4,Timestamp-Dependency,code snippet injection
389,5,Timestamp-Dependency,code snippet injection
370,9,Timestamp-Dependency,code snippet injection
329,3,Timestamp-Dependency,code snippet injection
321,4,Timestamp-Dependency,code snippet injection
312,5,Timestamp-Dependency,code snippet injection
271,9,Timestamp-Dependency,code snippet injection
262,3,Timestamp-Dependency,code snippet injection
207,4,Timestamp-Dependency,code snippet injection
179,5,Timestamp-Dependency,code snippet injection
138,4,Timestamp-Dependency,code snippet injection
125,9,Timestamp-Dependency,code snippet injection
118,3,Timestamp-Dependency,code snippet injection
110,4,Timestamp-Dependency,code snippet injection
99,5,Timestamp-Dependency,code snippet injection
84,9,Timestamp-Dependency,code snippet injection
75,3,Timestamp-Dependency,code snippet injection
64,4,Timestamp-Dependency,code snippet injection
53,5,Timestamp-Dependency,code snippet injection
16,9,Timestamp-Dependency,code snippet injection
287,3,Timestamp-Dependency,code snippet injection
246,5,Timestamp-Dependency,code snippet injection
37,4,Timestamp-Dependency,code snippet injection
31,5,Timestamp-Dependency,code snippet injection
