loc,length,bug type,approach
444,1,Timestamp-Dependency,code snippet injection
442,1,Timestamp-Dependency,code snippet injection
440,1,Timestamp-Dependency,code snippet injection
96,1,Timestamp-Dependency,code snippet injection
85,1,Timestamp-Dependency,code snippet injection
81,3,Timestamp-Dependency,code snippet injection
435,4,Timestamp-Dependency,code snippet injection
424,5,Timestamp-Dependency,code snippet injection
408,9,Timestamp-Dependency,code snippet injection
397,3,Timestamp-Dependency,code snippet injection
388,4,Timestamp-Dependency,code snippet injection
377,5,Timestamp-Dependency,code snippet injection
364,9,Timestamp-Dependency,code snippet injection
345,3,Timestamp-Dependency,code snippet injection
334,4,Timestamp-Dependency,code snippet injection
324,5,Timestamp-Dependency,code snippet injection
316,4,Timestamp-Dependency,code snippet injection
293,9,Timestamp-Dependency,code snippet injection
285,3,Timestamp-Dependency,code snippet injection
277,4,Timestamp-Dependency,code snippet injection
263,5,Timestamp-Dependency,code snippet injection
239,9,Timestamp-Dependency,code snippet injection
232,3,Timestamp-Dependency,code snippet injection
223,4,Timestamp-Dependency,code snippet injection
214,5,Timestamp-Dependency,code snippet injection
127,9,Timestamp-Dependency,code snippet injection
106,3,Timestamp-Dependency,code snippet injection
75,5,Timestamp-Dependency,code snippet injection
70,4,Timestamp-Dependency,code snippet injection
64,5,Timestamp-Dependency,code snippet injection
54,9,Timestamp-Dependency,code snippet injection
50,3,Timestamp-Dependency,code snippet injection
45,4,Timestamp-Dependency,code snippet injection
195,5,Timestamp-Dependency,code snippet injection
184,9,Timestamp-Dependency,code snippet injection
179,3,Timestamp-Dependency,code snippet injection
174,4,Timestamp-Dependency,code snippet injection
168,5,Timestamp-Dependency,code snippet injection
158,9,Timestamp-Dependency,code snippet injection
147,9,Timestamp-Dependency,code snippet injection
143,3,Timestamp-Dependency,code snippet injection
91,4,Timestamp-Dependency,code snippet injection
