loc,length,bug type,approach
181,13,Re-entrancy,code snippet injection
119,20,Re-entrancy,code snippet injection
105,13,Re-entrancy,code snippet injection
579,12,Re-entrancy,code snippet injection
557,14,Re-entrancy,code snippet injection
528,16,Re-entrancy,code snippet injection
505,14,Re-entrancy,code snippet injection
471,16,Re-entrancy,code snippet injection
448,8,Re-entrancy,code snippet injection
410,27,Re-entrancy,code snippet injection
375,28,Re-entrancy,code snippet injection
350,12,Re-entrancy,code snippet injection
322,20,Re-entrancy,code snippet injection
306,8,Re-entrancy,code snippet injection
229,6,Re-entrancy,code snippet injection
215,8,Re-entrancy,code snippet injection
199,7,Re-entrancy,code snippet injection
150,8,Re-entrancy,code snippet injection
94,10,Re-entrancy,code snippet injection
85,8,Re-entrancy,code snippet injection
76,8,Re-entrancy,code snippet injection
70,5,Re-entrancy,code snippet injection
55,14,Re-entrancy,code snippet injection
46,8,Re-entrancy,code snippet injection
285,7,Re-entrancy,code snippet injection
274,8,Re-entrancy,code snippet injection
263,10,Re-entrancy,code snippet injection
254,8,Re-entrancy,code snippet injection
245,8,Re-entrancy,code snippet injection
174,5,Re-entrancy,code snippet injection
165,8,Re-entrancy,code snippet injection
