loc,length,bug type,approach
164,13,Re-entrancy,code snippet injection
143,20,Re-entrancy,code snippet injection
129,13,Re-entrancy,code snippet injection
116,12,Re-entrancy,code snippet injection
101,14,Re-entrancy,code snippet injection
84,16,Re-entrancy,code snippet injection
69,14,Re-entrancy,code snippet injection
454,16,Re-entrancy,code snippet injection
439,8,Re-entrancy,code snippet injection
407,27,Re-entrancy,code snippet injection
374,28,Re-entrancy,code snippet injection
357,12,Re-entrancy,code snippet injection
326,20,Re-entrancy,code snippet injection
284,8,Re-entrancy,code snippet injection
238,6,Re-entrancy,code snippet injection
214,8,Re-entrancy,code snippet injection
194,7,Re-entrancy,code snippet injection
181,8,Re-entrancy,code snippet injection
56,10,Re-entrancy,code snippet injection
38,8,Re-entrancy,code snippet injection
10,8,Re-entrancy,code snippet injection
