loc,length,bug type,approach
220,13,Re-entrancy,code snippet injection
161,20,Re-entrancy,code snippet injection
140,13,Re-entrancy,code snippet injection
685,12,Re-entrancy,code snippet injection
664,14,Re-entrancy,code snippet injection
644,16,Re-entrancy,code snippet injection
617,14,Re-entrancy,code snippet injection
596,16,Re-entrancy,code snippet injection
585,8,Re-entrancy,code snippet injection
554,27,Re-entrancy,code snippet injection
522,28,Re-entrancy,code snippet injection
505,12,Re-entrancy,code snippet injection
481,20,Re-entrancy,code snippet injection
469,8,Re-entrancy,code snippet injection
458,6,Re-entrancy,code snippet injection
444,8,Re-entrancy,code snippet injection
363,7,Re-entrancy,code snippet injection
333,8,Re-entrancy,code snippet injection
319,10,Re-entrancy,code snippet injection
284,8,Re-entrancy,code snippet injection
220,8,Re-entrancy,code snippet injection
214,5,Re-entrancy,code snippet injection
199,14,Re-entrancy,code snippet injection
187,8,Re-entrancy,code snippet injection
140,7,Re-entrancy,code snippet injection
131,8,Re-entrancy,code snippet injection
120,10,Re-entrancy,code snippet injection
111,8,Re-entrancy,code snippet injection
102,8,Re-entrancy,code snippet injection
96,5,Re-entrancy,code snippet injection
429,8,Re-entrancy,code snippet injection
420,7,Re-entrancy,code snippet injection
407,8,Re-entrancy,code snippet injection
390,16,Re-entrancy,code snippet injection
379,10,Re-entrancy,code snippet injection
348,8,Re-entrancy,code snippet injection
249,8,Re-entrancy,code snippet injection
