loc,length,bug type,approach
750,13,Re-entrancy,code snippet injection
729,20,Re-entrancy,code snippet injection
715,13,Re-entrancy,code snippet injection
160,12,Re-entrancy,code snippet injection
112,14,Re-entrancy,code snippet injection
95,16,Re-entrancy,code snippet injection
698,14,Re-entrancy,code snippet injection
676,16,Re-entrancy,code snippet injection
661,8,Re-entrancy,code snippet injection
626,27,Re-entrancy,code snippet injection
593,28,Re-entrancy,code snippet injection
575,12,Re-entrancy,code snippet injection
551,20,Re-entrancy,code snippet injection
527,8,Re-entrancy,code snippet injection
514,6,Re-entrancy,code snippet injection
501,8,Re-entrancy,code snippet injection
490,7,Re-entrancy,code snippet injection
468,8,Re-entrancy,code snippet injection
453,10,Re-entrancy,code snippet injection
441,8,Re-entrancy,code snippet injection
424,8,Re-entrancy,code snippet injection
404,5,Re-entrancy,code snippet injection
386,14,Re-entrancy,code snippet injection
373,8,Re-entrancy,code snippet injection
362,7,Re-entrancy,code snippet injection
207,8,Re-entrancy,code snippet injection
179,10,Re-entrancy,code snippet injection
86,8,Re-entrancy,code snippet injection
77,8,Re-entrancy,code snippet injection
71,5,Re-entrancy,code snippet injection
62,8,Re-entrancy,code snippet injection
54,7,Re-entrancy,code snippet injection
45,8,Re-entrancy,code snippet injection
332,16,Re-entrancy,code snippet injection
320,10,Re-entrancy,code snippet injection
310,8,Re-entrancy,code snippet injection
301,8,Re-entrancy,code snippet injection
286,14,Re-entrancy,code snippet injection
269,16,Re-entrancy,code snippet injection
250,17,Re-entrancy,code snippet injection
222,27,Re-entrancy,code snippet injection
129,28,Re-entrancy,code snippet injection
