loc,length,bug type,approach
184,13,Re-entrancy,code snippet injection
162,20,Re-entrancy,code snippet injection
147,13,Re-entrancy,code snippet injection
544,12,Re-entrancy,code snippet injection
526,14,Re-entrancy,code snippet injection
502,16,Re-entrancy,code snippet injection
480,14,Re-entrancy,code snippet injection
454,16,Re-entrancy,code snippet injection
438,8,Re-entrancy,code snippet injection
314,27,Re-entrancy,code snippet injection
277,28,Re-entrancy,code snippet injection
258,12,Re-entrancy,code snippet injection
231,20,Re-entrancy,code snippet injection
218,8,Re-entrancy,code snippet injection
205,6,Re-entrancy,code snippet injection
73,8,Re-entrancy,code snippet injection
57,7,Re-entrancy,code snippet injection
410,8,Re-entrancy,code snippet injection
391,10,Re-entrancy,code snippet injection
382,8,Re-entrancy,code snippet injection
372,8,Re-entrancy,code snippet injection
366,5,Re-entrancy,code snippet injection
351,14,Re-entrancy,code snippet injection
137,8,Re-entrancy,code snippet injection
129,7,Re-entrancy,code snippet injection
119,8,Re-entrancy,code snippet injection
108,10,Re-entrancy,code snippet injection
99,8,Re-entrancy,code snippet injection
90,8,Re-entrancy,code snippet injection
47,5,Re-entrancy,code snippet injection
