loc,length,bug type,approach
542,13,Re-entrancy,code snippet injection
517,20,Re-entrancy,code snippet injection
499,13,Re-entrancy,code snippet injection
482,12,Re-entrancy,code snippet injection
463,14,Re-entrancy,code snippet injection
442,16,Re-entrancy,code snippet injection
423,14,Re-entrancy,code snippet injection
402,16,Re-entrancy,code snippet injection
389,8,Re-entrancy,code snippet injection
357,27,Re-entrancy,code snippet injection
324,28,Re-entrancy,code snippet injection
307,12,Re-entrancy,code snippet injection
282,20,Re-entrancy,code snippet injection
269,8,Re-entrancy,code snippet injection
258,6,Re-entrancy,code snippet injection
245,8,Re-entrancy,code snippet injection
233,7,Re-entrancy,code snippet injection
220,8,Re-entrancy,code snippet injection
205,10,Re-entrancy,code snippet injection
192,8,Re-entrancy,code snippet injection
174,8,Re-entrancy,code snippet injection
161,5,Re-entrancy,code snippet injection
135,14,Re-entrancy,code snippet injection
122,8,Re-entrancy,code snippet injection
110,7,Re-entrancy,code snippet injection
97,8,Re-entrancy,code snippet injection
71,10,Re-entrancy,code snippet injection
55,8,Re-entrancy,code snippet injection
