loc,length,bug type,approach
226,13,Re-entrancy,code snippet injection
154,20,Re-entrancy,code snippet injection
140,13,Re-entrancy,code snippet injection
600,12,Re-entrancy,code snippet injection
578,14,Re-entrancy,code snippet injection
554,16,Re-entrancy,code snippet injection
527,14,Re-entrancy,code snippet injection
502,16,Re-entrancy,code snippet injection
476,8,Re-entrancy,code snippet injection
434,27,Re-entrancy,code snippet injection
393,28,Re-entrancy,code snippet injection
373,12,Re-entrancy,code snippet injection
345,20,Re-entrancy,code snippet injection
273,8,Re-entrancy,code snippet injection
261,6,Re-entrancy,code snippet injection
244,8,Re-entrancy,code snippet injection
185,7,Re-entrancy,code snippet injection
131,8,Re-entrancy,code snippet injection
120,10,Re-entrancy,code snippet injection
111,8,Re-entrancy,code snippet injection
102,8,Re-entrancy,code snippet injection
96,5,Re-entrancy,code snippet injection
81,14,Re-entrancy,code snippet injection
64,8,Re-entrancy,code snippet injection
53,7,Re-entrancy,code snippet injection
41,8,Re-entrancy,code snippet injection
27,10,Re-entrancy,code snippet injection
323,8,Re-entrancy,code snippet injection
312,8,Re-entrancy,code snippet injection
306,5,Re-entrancy,code snippet injection
297,8,Re-entrancy,code snippet injection
289,7,Re-entrancy,code snippet injection
216,8,Re-entrancy,code snippet injection
199,16,Re-entrancy,code snippet injection
