loc,length,bug type,approach
42,13,Re-entrancy,code snippet injection
21,20,Re-entrancy,code snippet injection
7,13,Re-entrancy,code snippet injection
386,12,Re-entrancy,code snippet injection
367,14,Re-entrancy,code snippet injection
344,16,Re-entrancy,code snippet injection
324,14,Re-entrancy,code snippet injection
298,16,Re-entrancy,code snippet injection
283,8,Re-entrancy,code snippet injection
248,27,Re-entrancy,code snippet injection
196,28,Re-entrancy,code snippet injection
163,12,Re-entrancy,code snippet injection
121,20,Re-entrancy,code snippet injection
110,8,Re-entrancy,code snippet injection
103,6,Re-entrancy,code snippet injection
94,8,Re-entrancy,code snippet injection
86,7,Re-entrancy,code snippet injection
77,8,Re-entrancy,code snippet injection
66,10,Re-entrancy,code snippet injection
57,8,Re-entrancy,code snippet injection
