loc,length,bug type,approach
412,13,Re-entrancy,code snippet injection
391,20,Re-entrancy,code snippet injection
377,13,Re-entrancy,code snippet injection
364,12,Re-entrancy,code snippet injection
349,14,Re-entrancy,code snippet injection
332,16,Re-entrancy,code snippet injection
67,14,Re-entrancy,code snippet injection
50,16,Re-entrancy,code snippet injection
780,8,Re-entrancy,code snippet injection
699,27,Re-entrancy,code snippet injection
644,28,Re-entrancy,code snippet injection
606,12,Re-entrancy,code snippet injection
564,20,Re-entrancy,code snippet injection
519,8,Re-entrancy,code snippet injection
488,6,Re-entrancy,code snippet injection
464,8,Re-entrancy,code snippet injection
171,7,Re-entrancy,code snippet injection
162,8,Re-entrancy,code snippet injection
151,10,Re-entrancy,code snippet injection
142,8,Re-entrancy,code snippet injection
133,8,Re-entrancy,code snippet injection
127,5,Re-entrancy,code snippet injection
112,14,Re-entrancy,code snippet injection
99,8,Re-entrancy,code snippet injection
88,7,Re-entrancy,code snippet injection
38,8,Re-entrancy,code snippet injection
19,10,Re-entrancy,code snippet injection
322,8,Re-entrancy,code snippet injection
312,8,Re-entrancy,code snippet injection
306,5,Re-entrancy,code snippet injection
297,8,Re-entrancy,code snippet injection
289,7,Re-entrancy,code snippet injection
280,8,Re-entrancy,code snippet injection
263,16,Re-entrancy,code snippet injection
252,10,Re-entrancy,code snippet injection
6,8,Re-entrancy,code snippet injection
