loc,length,bug type,approach
120,13,Re-entrancy,code snippet injection
97,20,Re-entrancy,code snippet injection
81,13,Re-entrancy,code snippet injection
390,12,Re-entrancy,code snippet injection
358,14,Re-entrancy,code snippet injection
327,16,Re-entrancy,code snippet injection
294,14,Re-entrancy,code snippet injection
263,16,Re-entrancy,code snippet injection
239,8,Re-entrancy,code snippet injection
199,27,Re-entrancy,code snippet injection
150,28,Re-entrancy,code snippet injection
66,12,Re-entrancy,code snippet injection
45,20,Re-entrancy,code snippet injection
34,8,Re-entrancy,code snippet injection
26,6,Re-entrancy,code snippet injection
17,8,Re-entrancy,code snippet injection
9,7,Re-entrancy,code snippet injection
