loc,length,bug type,approach
227,1,Timestamp-Dependency,code snippet injection
225,1,Timestamp-Dependency,code snippet injection
223,1,Timestamp-Dependency,code snippet injection
221,1,Timestamp-Dependency,code snippet injection
219,1,Timestamp-Dependency,code snippet injection
215,3,Timestamp-Dependency,code snippet injection
120,4,Timestamp-Dependency,code snippet injection
461,5,Timestamp-Dependency,code snippet injection
433,9,Timestamp-Dependency,code snippet injection
421,3,Timestamp-Dependency,code snippet injection
392,4,Timestamp-Dependency,code snippet injection
381,5,Timestamp-Dependency,code snippet injection
368,9,Timestamp-Dependency,code snippet injection
356,3,Timestamp-Dependency,code snippet injection
344,4,Timestamp-Dependency,code snippet injection
331,5,Timestamp-Dependency,code snippet injection
322,4,Timestamp-Dependency,code snippet injection
301,9,Timestamp-Dependency,code snippet injection
293,3,Timestamp-Dependency,code snippet injection
284,4,Timestamp-Dependency,code snippet injection
268,5,Timestamp-Dependency,code snippet injection
250,9,Timestamp-Dependency,code snippet injection
235,3,Timestamp-Dependency,code snippet injection
161,4,Timestamp-Dependency,code snippet injection
148,5,Timestamp-Dependency,code snippet injection
129,9,Timestamp-Dependency,code snippet injection
210,3,Timestamp-Dependency,code snippet injection
204,5,Timestamp-Dependency,code snippet injection
199,4,Timestamp-Dependency,code snippet injection
192,5,Timestamp-Dependency,code snippet injection
182,9,Timestamp-Dependency,code snippet injection
178,3,Timestamp-Dependency,code snippet injection
113,4,Timestamp-Dependency,code snippet injection
107,5,Timestamp-Dependency,code snippet injection
