loc,length,bug type,approach
54,1,Timestamp-Dependency,code snippet injection
34,1,Timestamp-Dependency,code snippet injection
86,1,Timestamp-Dependency,code snippet injection
71,1,Timestamp-Dependency,code snippet injection
52,1,Timestamp-Dependency,code snippet injection
41,3,Timestamp-Dependency,code snippet injection
57,4,Timestamp-Dependency,code snippet injection
26,5,Timestamp-Dependency,code snippet injection
16,9,Timestamp-Dependency,code snippet injection
12,3,Timestamp-Dependency,code snippet injection
6,4,Timestamp-Dependency,code snippet injection
