loc,length,bug type,approach
757,13,Re-entrancy,code snippet injection
736,20,Re-entrancy,code snippet injection
722,13,Re-entrancy,code snippet injection
167,12,Re-entrancy,code snippet injection
119,14,Re-entrancy,code snippet injection
102,16,Re-entrancy,code snippet injection
705,14,Re-entrancy,code snippet injection
683,16,Re-entrancy,code snippet injection
668,8,Re-entrancy,code snippet injection
633,27,Re-entrancy,code snippet injection
600,28,Re-entrancy,code snippet injection
582,12,Re-entrancy,code snippet injection
558,20,Re-entrancy,code snippet injection
534,8,Re-entrancy,code snippet injection
521,6,Re-entrancy,code snippet injection
508,8,Re-entrancy,code snippet injection
497,7,Re-entrancy,code snippet injection
475,8,Re-entrancy,code snippet injection
460,10,Re-entrancy,code snippet injection
448,8,Re-entrancy,code snippet injection
431,8,Re-entrancy,code snippet injection
411,5,Re-entrancy,code snippet injection
393,14,Re-entrancy,code snippet injection
380,8,Re-entrancy,code snippet injection
369,7,Re-entrancy,code snippet injection
214,8,Re-entrancy,code snippet injection
186,10,Re-entrancy,code snippet injection
93,8,Re-entrancy,code snippet injection
84,8,Re-entrancy,code snippet injection
78,5,Re-entrancy,code snippet injection
69,8,Re-entrancy,code snippet injection
61,7,Re-entrancy,code snippet injection
52,8,Re-entrancy,code snippet injection
339,16,Re-entrancy,code snippet injection
327,10,Re-entrancy,code snippet injection
317,8,Re-entrancy,code snippet injection
308,8,Re-entrancy,code snippet injection
293,14,Re-entrancy,code snippet injection
276,16,Re-entrancy,code snippet injection
257,17,Re-entrancy,code snippet injection
229,27,Re-entrancy,code snippet injection
136,28,Re-entrancy,code snippet injection
