loc,length,bug type,approach
222,13,Re-entrancy,code snippet injection
163,20,Re-entrancy,code snippet injection
142,13,Re-entrancy,code snippet injection
687,12,Re-entrancy,code snippet injection
666,14,Re-entrancy,code snippet injection
646,16,Re-entrancy,code snippet injection
619,14,Re-entrancy,code snippet injection
598,16,Re-entrancy,code snippet injection
587,8,Re-entrancy,code snippet injection
556,27,Re-entrancy,code snippet injection
524,28,Re-entrancy,code snippet injection
507,12,Re-entrancy,code snippet injection
483,20,Re-entrancy,code snippet injection
471,8,Re-entrancy,code snippet injection
460,6,Re-entrancy,code snippet injection
446,8,Re-entrancy,code snippet injection
365,7,Re-entrancy,code snippet injection
335,8,Re-entrancy,code snippet injection
321,10,Re-entrancy,code snippet injection
286,8,Re-entrancy,code snippet injection
222,8,Re-entrancy,code snippet injection
216,5,Re-entrancy,code snippet injection
201,14,Re-entrancy,code snippet injection
189,8,Re-entrancy,code snippet injection
142,7,Re-entrancy,code snippet injection
133,8,Re-entrancy,code snippet injection
122,10,Re-entrancy,code snippet injection
113,8,Re-entrancy,code snippet injection
104,8,Re-entrancy,code snippet injection
98,5,Re-entrancy,code snippet injection
431,8,Re-entrancy,code snippet injection
422,7,Re-entrancy,code snippet injection
409,8,Re-entrancy,code snippet injection
392,16,Re-entrancy,code snippet injection
381,10,Re-entrancy,code snippet injection
350,8,Re-entrancy,code snippet injection
251,8,Re-entrancy,code snippet injection
