loc,length,bug type,approach
167,13,Re-entrancy,code snippet injection
146,20,Re-entrancy,code snippet injection
132,13,Re-entrancy,code snippet injection
119,12,Re-entrancy,code snippet injection
104,14,Re-entrancy,code snippet injection
87,16,Re-entrancy,code snippet injection
72,14,Re-entrancy,code snippet injection
457,16,Re-entrancy,code snippet injection
442,8,Re-entrancy,code snippet injection
410,27,Re-entrancy,code snippet injection
377,28,Re-entrancy,code snippet injection
360,12,Re-entrancy,code snippet injection
329,20,Re-entrancy,code snippet injection
287,8,Re-entrancy,code snippet injection
241,6,Re-entrancy,code snippet injection
217,8,Re-entrancy,code snippet injection
197,7,Re-entrancy,code snippet injection
184,8,Re-entrancy,code snippet injection
59,10,Re-entrancy,code snippet injection
41,8,Re-entrancy,code snippet injection
13,8,Re-entrancy,code snippet injection
