loc,length,bug type,approach
412,13,Re-entrancy,code snippet injection
667,20,Re-entrancy,code snippet injection
649,13,Re-entrancy,code snippet injection
631,12,Re-entrancy,code snippet injection
608,14,Re-entrancy,code snippet injection
587,16,Re-entrancy,code snippet injection
544,14,Re-entrancy,code snippet injection
514,16,Re-entrancy,code snippet injection
499,8,Re-entrancy,code snippet injection
467,27,Re-entrancy,code snippet injection
434,28,Re-entrancy,code snippet injection
296,12,Re-entrancy,code snippet injection
266,20,Re-entrancy,code snippet injection
254,8,Re-entrancy,code snippet injection
244,6,Re-entrancy,code snippet injection
222,8,Re-entrancy,code snippet injection
204,7,Re-entrancy,code snippet injection
191,8,Re-entrancy,code snippet injection
63,10,Re-entrancy,code snippet injection
54,8,Re-entrancy,code snippet injection
45,8,Re-entrancy,code snippet injection
37,5,Re-entrancy,code snippet injection
22,14,Re-entrancy,code snippet injection
13,8,Re-entrancy,code snippet injection
397,7,Re-entrancy,code snippet injection
386,8,Re-entrancy,code snippet injection
375,10,Re-entrancy,code snippet injection
363,8,Re-entrancy,code snippet injection
353,8,Re-entrancy,code snippet injection
346,5,Re-entrancy,code snippet injection
335,8,Re-entrancy,code snippet injection
325,7,Re-entrancy,code snippet injection
312,8,Re-entrancy,code snippet injection
161,16,Re-entrancy,code snippet injection
149,10,Re-entrancy,code snippet injection
139,8,Re-entrancy,code snippet injection
130,8,Re-entrancy,code snippet injection
114,14,Re-entrancy,code snippet injection
97,16,Re-entrancy,code snippet injection
79,17,Re-entrancy,code snippet injection
