loc,length,bug type,approach
457,13,Re-entrancy,code snippet injection
418,20,Re-entrancy,code snippet injection
398,13,Re-entrancy,code snippet injection
379,12,Re-entrancy,code snippet injection
358,14,Re-entrancy,code snippet injection
322,16,Re-entrancy,code snippet injection
300,14,Re-entrancy,code snippet injection
276,16,Re-entrancy,code snippet injection
259,8,Re-entrancy,code snippet injection
225,27,Re-entrancy,code snippet injection
193,28,Re-entrancy,code snippet injection
177,12,Re-entrancy,code snippet injection
152,20,Re-entrancy,code snippet injection
138,8,Re-entrancy,code snippet injection
127,6,Re-entrancy,code snippet injection
115,8,Re-entrancy,code snippet injection
439,7,Re-entrancy,code snippet injection
341,8,Re-entrancy,code snippet injection
99,10,Re-entrancy,code snippet injection
90,8,Re-entrancy,code snippet injection
78,8,Re-entrancy,code snippet injection
72,5,Re-entrancy,code snippet injection
