loc,length,bug type,approach
1059,13,Re-entrancy,code snippet injection
1036,20,Re-entrancy,code snippet injection
928,13,Re-entrancy,code snippet injection
915,12,Re-entrancy,code snippet injection
809,14,Re-entrancy,code snippet injection
792,16,Re-entrancy,code snippet injection
1215,14,Re-entrancy,code snippet injection
1194,16,Re-entrancy,code snippet injection
1174,8,Re-entrancy,code snippet injection
1141,27,Re-entrancy,code snippet injection
1095,28,Re-entrancy,code snippet injection
1078,12,Re-entrancy,code snippet injection
1010,20,Re-entrancy,code snippet injection
997,8,Re-entrancy,code snippet injection
986,6,Re-entrancy,code snippet injection
974,8,Re-entrancy,code snippet injection
963,7,Re-entrancy,code snippet injection
946,8,Re-entrancy,code snippet injection
898,10,Re-entrancy,code snippet injection
885,8,Re-entrancy,code snippet injection
872,8,Re-entrancy,code snippet injection
863,5,Re-entrancy,code snippet injection
845,14,Re-entrancy,code snippet injection
828,8,Re-entrancy,code snippet injection
756,7,Re-entrancy,code snippet injection
728,8,Re-entrancy,code snippet injection
701,10,Re-entrancy,code snippet injection
683,8,Re-entrancy,code snippet injection
658,8,Re-entrancy,code snippet injection
631,5,Re-entrancy,code snippet injection
601,8,Re-entrancy,code snippet injection
572,7,Re-entrancy,code snippet injection
547,8,Re-entrancy,code snippet injection
524,16,Re-entrancy,code snippet injection
509,10,Re-entrancy,code snippet injection
495,8,Re-entrancy,code snippet injection
473,8,Re-entrancy,code snippet injection
454,14,Re-entrancy,code snippet injection
425,16,Re-entrancy,code snippet injection
395,17,Re-entrancy,code snippet injection
358,27,Re-entrancy,code snippet injection
325,28,Re-entrancy,code snippet injection
