loc,length,bug type,approach
545,13,Re-entrancy,code snippet injection
520,20,Re-entrancy,code snippet injection
502,13,Re-entrancy,code snippet injection
485,12,Re-entrancy,code snippet injection
466,14,Re-entrancy,code snippet injection
445,16,Re-entrancy,code snippet injection
426,14,Re-entrancy,code snippet injection
405,16,Re-entrancy,code snippet injection
392,8,Re-entrancy,code snippet injection
360,27,Re-entrancy,code snippet injection
327,28,Re-entrancy,code snippet injection
310,12,Re-entrancy,code snippet injection
285,20,Re-entrancy,code snippet injection
272,8,Re-entrancy,code snippet injection
261,6,Re-entrancy,code snippet injection
248,8,Re-entrancy,code snippet injection
236,7,Re-entrancy,code snippet injection
223,8,Re-entrancy,code snippet injection
208,10,Re-entrancy,code snippet injection
195,8,Re-entrancy,code snippet injection
177,8,Re-entrancy,code snippet injection
164,5,Re-entrancy,code snippet injection
138,14,Re-entrancy,code snippet injection
125,8,Re-entrancy,code snippet injection
113,7,Re-entrancy,code snippet injection
100,8,Re-entrancy,code snippet injection
74,10,Re-entrancy,code snippet injection
58,8,Re-entrancy,code snippet injection
