loc,length,bug type,approach
364,13,Re-entrancy,code snippet injection
103,20,Re-entrancy,code snippet injection
435,13,Re-entrancy,code snippet injection
417,12,Re-entrancy,code snippet injection
383,14,Re-entrancy,code snippet injection
295,16,Re-entrancy,code snippet injection
250,14,Re-entrancy,code snippet injection
225,16,Re-entrancy,code snippet injection
209,8,Re-entrancy,code snippet injection
167,27,Re-entrancy,code snippet injection
132,28,Re-entrancy,code snippet injection
348,12,Re-entrancy,code snippet injection
327,20,Re-entrancy,code snippet injection
280,8,Re-entrancy,code snippet injection
95,6,Re-entrancy,code snippet injection
