loc,length,bug type,approach
489,13,Re-entrancy,code snippet injection
224,20,Re-entrancy,code snippet injection
210,13,Re-entrancy,code snippet injection
63,12,Re-entrancy,code snippet injection
10,14,Re-entrancy,code snippet injection
634,16,Re-entrancy,code snippet injection
612,14,Re-entrancy,code snippet injection
588,16,Re-entrancy,code snippet injection
572,8,Re-entrancy,code snippet injection
535,27,Re-entrancy,code snippet injection
450,28,Re-entrancy,code snippet injection
434,12,Re-entrancy,code snippet injection
410,20,Re-entrancy,code snippet injection
338,8,Re-entrancy,code snippet injection
309,6,Re-entrancy,code snippet injection
264,8,Re-entrancy,code snippet injection
252,7,Re-entrancy,code snippet injection
195,8,Re-entrancy,code snippet injection
181,10,Re-entrancy,code snippet injection
169,8,Re-entrancy,code snippet injection
157,8,Re-entrancy,code snippet injection
146,5,Re-entrancy,code snippet injection
126,14,Re-entrancy,code snippet injection
112,8,Re-entrancy,code snippet injection
98,7,Re-entrancy,code snippet injection
84,8,Re-entrancy,code snippet injection
31,10,Re-entrancy,code snippet injection
381,8,Re-entrancy,code snippet injection
53,8,Re-entrancy,code snippet injection
47,5,Re-entrancy,code snippet injection
