loc,length,bug type,approach
158,13,Re-entrancy,code snippet injection
129,20,Re-entrancy,code snippet injection
429,13,Re-entrancy,code snippet injection
414,12,Re-entrancy,code snippet injection
393,14,Re-entrancy,code snippet injection
368,16,Re-entrancy,code snippet injection
349,14,Re-entrancy,code snippet injection
328,16,Re-entrancy,code snippet injection
314,8,Re-entrancy,code snippet injection
282,27,Re-entrancy,code snippet injection
250,28,Re-entrancy,code snippet injection
233,12,Re-entrancy,code snippet injection
209,20,Re-entrancy,code snippet injection
197,8,Re-entrancy,code snippet injection
188,6,Re-entrancy,code snippet injection
176,8,Re-entrancy,code snippet injection
129,7,Re-entrancy,code snippet injection
113,8,Re-entrancy,code snippet injection
102,10,Re-entrancy,code snippet injection
93,8,Re-entrancy,code snippet injection
84,8,Re-entrancy,code snippet injection
78,5,Re-entrancy,code snippet injection
63,14,Re-entrancy,code snippet injection
