loc,length,bug type,approach
679,13,Re-entrancy,code snippet injection
646,20,Re-entrancy,code snippet injection
626,13,Re-entrancy,code snippet injection
607,12,Re-entrancy,code snippet injection
586,14,Re-entrancy,code snippet injection
520,16,Re-entrancy,code snippet injection
497,14,Re-entrancy,code snippet injection
462,16,Re-entrancy,code snippet injection
441,8,Re-entrancy,code snippet injection
400,27,Re-entrancy,code snippet injection
358,28,Re-entrancy,code snippet injection
331,12,Re-entrancy,code snippet injection
297,20,Re-entrancy,code snippet injection
274,8,Re-entrancy,code snippet injection
253,6,Re-entrancy,code snippet injection
231,8,Re-entrancy,code snippet injection
210,7,Re-entrancy,code snippet injection
192,8,Re-entrancy,code snippet injection
172,10,Re-entrancy,code snippet injection
155,8,Re-entrancy,code snippet injection
569,8,Re-entrancy,code snippet injection
563,5,Re-entrancy,code snippet injection
548,14,Re-entrancy,code snippet injection
139,8,Re-entrancy,code snippet injection
130,7,Re-entrancy,code snippet injection
120,8,Re-entrancy,code snippet injection
