loc,length,bug type,approach
183,13,Re-entrancy,code snippet injection
121,20,Re-entrancy,code snippet injection
107,13,Re-entrancy,code snippet injection
581,12,Re-entrancy,code snippet injection
559,14,Re-entrancy,code snippet injection
530,16,Re-entrancy,code snippet injection
507,14,Re-entrancy,code snippet injection
473,16,Re-entrancy,code snippet injection
450,8,Re-entrancy,code snippet injection
412,27,Re-entrancy,code snippet injection
377,28,Re-entrancy,code snippet injection
352,12,Re-entrancy,code snippet injection
324,20,Re-entrancy,code snippet injection
308,8,Re-entrancy,code snippet injection
231,6,Re-entrancy,code snippet injection
217,8,Re-entrancy,code snippet injection
201,7,Re-entrancy,code snippet injection
152,8,Re-entrancy,code snippet injection
96,10,Re-entrancy,code snippet injection
87,8,Re-entrancy,code snippet injection
78,8,Re-entrancy,code snippet injection
72,5,Re-entrancy,code snippet injection
57,14,Re-entrancy,code snippet injection
48,8,Re-entrancy,code snippet injection
287,7,Re-entrancy,code snippet injection
276,8,Re-entrancy,code snippet injection
265,10,Re-entrancy,code snippet injection
256,8,Re-entrancy,code snippet injection
247,8,Re-entrancy,code snippet injection
176,5,Re-entrancy,code snippet injection
167,8,Re-entrancy,code snippet injection
