loc,length,bug type,approach
233,10,Overflow-Underflow,code snippet injection
217,8,Overflow-Underflow,code snippet injection
203,4,Overflow-Underflow,code snippet injection
175,4,Overflow-Underflow,code snippet injection
161,10,Overflow-Underflow,code snippet injection
149,8,Overflow-Underflow,code snippet injection
117,4,Overflow-Underflow,code snippet injection
112,4,Overflow-Underflow,code snippet injection
101,10,Overflow-Underflow,code snippet injection
92,8,Overflow-Underflow,code snippet injection
86,4,Overflow-Underflow,code snippet injection
77,8,Overflow-Underflow,code snippet injection
71,4,Overflow-Underflow,code snippet injection
60,10,Overflow-Underflow,code snippet injection
51,8,Overflow-Underflow,code snippet injection
45,4,Overflow-Underflow,code snippet injection
40,4,Overflow-Underflow,code snippet injection
29,10,Overflow-Underflow,code snippet injection
