loc,length,bug type,approach
113,10,Overflow-Underflow,code snippet injection
80,8,Overflow-Underflow,code snippet injection
75,4,Overflow-Underflow,code snippet injection
387,4,Overflow-Underflow,code snippet injection
369,10,Overflow-Underflow,code snippet injection
353,8,Overflow-Underflow,code snippet injection
336,4,Overflow-Underflow,code snippet injection
323,4,Overflow-Underflow,code snippet injection
295,10,Overflow-Underflow,code snippet injection
272,8,Overflow-Underflow,code snippet injection
255,4,Overflow-Underflow,code snippet injection
239,8,Overflow-Underflow,code snippet injection
227,4,Overflow-Underflow,code snippet injection
155,10,Overflow-Underflow,code snippet injection
141,8,Overflow-Underflow,code snippet injection
128,4,Overflow-Underflow,code snippet injection
94,4,Overflow-Underflow,code snippet injection
64,10,Overflow-Underflow,code snippet injection
55,8,Overflow-Underflow,code snippet injection
50,4,Overflow-Underflow,code snippet injection
45,4,Overflow-Underflow,code snippet injection
34,10,Overflow-Underflow,code snippet injection
29,4,Overflow-Underflow,code snippet injection
204,8,Overflow-Underflow,code snippet injection
196,4,Overflow-Underflow,code snippet injection
191,4,Overflow-Underflow,code snippet injection
180,10,Overflow-Underflow,code snippet injection
171,8,Overflow-Underflow,code snippet injection
107,4,Overflow-Underflow,code snippet injection
102,4,Overflow-Underflow,code snippet injection
