loc,length,bug type,approach
288,10,Overflow-Underflow,code snippet injection
279,8,Overflow-Underflow,code snippet injection
274,4,Overflow-Underflow,code snippet injection
442,4,Overflow-Underflow,code snippet injection
425,10,Overflow-Underflow,code snippet injection
411,8,Overflow-Underflow,code snippet injection
401,4,Overflow-Underflow,code snippet injection
387,4,Overflow-Underflow,code snippet injection
362,10,Overflow-Underflow,code snippet injection
323,8,Overflow-Underflow,code snippet injection
34,4,Overflow-Underflow,code snippet injection
25,8,Overflow-Underflow,code snippet injection
17,4,Overflow-Underflow,code snippet injection
213,10,Overflow-Underflow,code snippet injection
201,8,Overflow-Underflow,code snippet injection
193,4,Overflow-Underflow,code snippet injection
185,4,Overflow-Underflow,code snippet injection
171,10,Overflow-Underflow,code snippet injection
159,8,Overflow-Underflow,code snippet injection
