loc,length,bug type,approach
379,10,Overflow-Underflow,code snippet injection
365,8,Overflow-Underflow,code snippet injection
353,4,Overflow-Underflow,code snippet injection
345,4,Overflow-Underflow,code snippet injection
329,10,Overflow-Underflow,code snippet injection
314,8,Overflow-Underflow,code snippet injection
303,4,Overflow-Underflow,code snippet injection
278,4,Overflow-Underflow,code snippet injection
261,10,Overflow-Underflow,code snippet injection
247,8,Overflow-Underflow,code snippet injection
226,4,Overflow-Underflow,code snippet injection
212,8,Overflow-Underflow,code snippet injection
204,4,Overflow-Underflow,code snippet injection
190,10,Overflow-Underflow,code snippet injection
178,8,Overflow-Underflow,code snippet injection
119,4,Overflow-Underflow,code snippet injection
111,4,Overflow-Underflow,code snippet injection
97,10,Overflow-Underflow,code snippet injection
85,8,Overflow-Underflow,code snippet injection
169,4,Overflow-Underflow,code snippet injection
164,4,Overflow-Underflow,code snippet injection
153,10,Overflow-Underflow,code snippet injection
148,4,Overflow-Underflow,code snippet injection
139,8,Overflow-Underflow,code snippet injection
133,4,Overflow-Underflow,code snippet injection
128,4,Overflow-Underflow,code snippet injection
68,10,Overflow-Underflow,code snippet injection
59,8,Overflow-Underflow,code snippet injection
54,4,Overflow-Underflow,code snippet injection
