loc,length,bug type,approach
384,10,Overflow-Underflow,code snippet injection
178,8,Overflow-Underflow,code snippet injection
173,4,Overflow-Underflow,code snippet injection
54,4,Overflow-Underflow,code snippet injection
10,10,Overflow-Underflow,code snippet injection
487,8,Overflow-Underflow,code snippet injection
475,4,Overflow-Underflow,code snippet injection
463,4,Overflow-Underflow,code snippet injection
445,10,Overflow-Underflow,code snippet injection
427,8,Overflow-Underflow,code snippet injection
369,4,Overflow-Underflow,code snippet injection
357,8,Overflow-Underflow,code snippet injection
349,4,Overflow-Underflow,code snippet injection
275,10,Overflow-Underflow,code snippet injection
244,8,Overflow-Underflow,code snippet injection
203,4,Overflow-Underflow,code snippet injection
194,4,Overflow-Underflow,code snippet injection
156,10,Overflow-Underflow,code snippet injection
144,8,Overflow-Underflow,code snippet injection
136,4,Overflow-Underflow,code snippet injection
128,4,Overflow-Underflow,code snippet injection
112,10,Overflow-Underflow,code snippet injection
102,4,Overflow-Underflow,code snippet injection
88,8,Overflow-Underflow,code snippet injection
77,4,Overflow-Underflow,code snippet injection
67,4,Overflow-Underflow,code snippet injection
27,10,Overflow-Underflow,code snippet injection
320,8,Overflow-Underflow,code snippet injection
48,4,Overflow-Underflow,code snippet injection
43,4,Overflow-Underflow,code snippet injection
