loc,length,bug type,approach
398,10,Overflow-Underflow,code snippet injection
385,8,Overflow-Underflow,code snippet injection
376,4,Overflow-Underflow,code snippet injection
367,4,Overflow-Underflow,code snippet injection
352,10,Overflow-Underflow,code snippet injection
339,8,Overflow-Underflow,code snippet injection
330,4,Overflow-Underflow,code snippet injection
321,4,Overflow-Underflow,code snippet injection
306,10,Overflow-Underflow,code snippet injection
293,8,Overflow-Underflow,code snippet injection
284,4,Overflow-Underflow,code snippet injection
271,8,Overflow-Underflow,code snippet injection
262,4,Overflow-Underflow,code snippet injection
247,10,Overflow-Underflow,code snippet injection
234,8,Overflow-Underflow,code snippet injection
225,4,Overflow-Underflow,code snippet injection
216,4,Overflow-Underflow,code snippet injection
201,10,Overflow-Underflow,code snippet injection
188,8,Overflow-Underflow,code snippet injection
179,4,Overflow-Underflow,code snippet injection
165,4,Overflow-Underflow,code snippet injection
147,10,Overflow-Underflow,code snippet injection
131,4,Overflow-Underflow,code snippet injection
118,8,Overflow-Underflow,code snippet injection
109,4,Overflow-Underflow,code snippet injection
100,4,Overflow-Underflow,code snippet injection
74,10,Overflow-Underflow,code snippet injection
58,8,Overflow-Underflow,code snippet injection
