loc,length,bug type,approach
150,10,Overflow-Underflow,code snippet injection
97,8,Overflow-Underflow,code snippet injection
92,4,Overflow-Underflow,code snippet injection
436,4,Overflow-Underflow,code snippet injection
418,10,Overflow-Underflow,code snippet injection
397,8,Overflow-Underflow,code snippet injection
384,4,Overflow-Underflow,code snippet injection
362,4,Overflow-Underflow,code snippet injection
337,10,Overflow-Underflow,code snippet injection
318,8,Overflow-Underflow,code snippet injection
307,4,Overflow-Underflow,code snippet injection
286,8,Overflow-Underflow,code snippet injection
274,4,Overflow-Underflow,code snippet injection
256,10,Overflow-Underflow,code snippet injection
188,8,Overflow-Underflow,code snippet injection
178,4,Overflow-Underflow,code snippet injection
165,4,Overflow-Underflow,code snippet injection
116,10,Overflow-Underflow,code snippet injection
83,8,Overflow-Underflow,code snippet injection
78,4,Overflow-Underflow,code snippet injection
73,4,Overflow-Underflow,code snippet injection
62,10,Overflow-Underflow,code snippet injection
57,4,Overflow-Underflow,code snippet injection
48,8,Overflow-Underflow,code snippet injection
238,4,Overflow-Underflow,code snippet injection
231,4,Overflow-Underflow,code snippet injection
220,10,Overflow-Underflow,code snippet injection
211,8,Overflow-Underflow,code snippet injection
206,4,Overflow-Underflow,code snippet injection
144,4,Overflow-Underflow,code snippet injection
133,10,Overflow-Underflow,code snippet injection
