loc,length,bug type,approach
504,10,Overflow-Underflow,code snippet injection
495,8,Overflow-Underflow,code snippet injection
490,4,Overflow-Underflow,code snippet injection
121,4,Overflow-Underflow,code snippet injection
105,10,Overflow-Underflow,code snippet injection
96,8,Overflow-Underflow,code snippet injection
485,4,Overflow-Underflow,code snippet injection
475,4,Overflow-Underflow,code snippet injection
458,10,Overflow-Underflow,code snippet injection
442,8,Overflow-Underflow,code snippet injection
433,4,Overflow-Underflow,code snippet injection
419,8,Overflow-Underflow,code snippet injection
411,4,Overflow-Underflow,code snippet injection
385,10,Overflow-Underflow,code snippet injection
370,8,Overflow-Underflow,code snippet injection
361,4,Overflow-Underflow,code snippet injection
353,4,Overflow-Underflow,code snippet injection
329,10,Overflow-Underflow,code snippet injection
316,8,Overflow-Underflow,code snippet injection
308,4,Overflow-Underflow,code snippet injection
295,4,Overflow-Underflow,code snippet injection
270,10,Overflow-Underflow,code snippet injection
262,4,Overflow-Underflow,code snippet injection
249,8,Overflow-Underflow,code snippet injection
241,4,Overflow-Underflow,code snippet injection
162,4,Overflow-Underflow,code snippet injection
134,10,Overflow-Underflow,code snippet injection
87,8,Overflow-Underflow,code snippet injection
82,4,Overflow-Underflow,code snippet injection
77,4,Overflow-Underflow,code snippet injection
66,10,Overflow-Underflow,code snippet injection
57,8,Overflow-Underflow,code snippet injection
52,4,Overflow-Underflow,code snippet injection
223,4,Overflow-Underflow,code snippet injection
217,4,Overflow-Underflow,code snippet injection
205,10,Overflow-Underflow,code snippet injection
196,8,Overflow-Underflow,code snippet injection
191,4,Overflow-Underflow,code snippet injection
186,4,Overflow-Underflow,code snippet injection
174,10,Overflow-Underflow,code snippet injection
