loc,length,bug type,approach
244,10,Overflow-Underflow,code snippet injection
235,8,Overflow-Underflow,code snippet injection
230,4,Overflow-Underflow,code snippet injection
96,4,Overflow-Underflow,code snippet injection
44,10,Overflow-Underflow,code snippet injection
507,8,Overflow-Underflow,code snippet injection
493,4,Overflow-Underflow,code snippet injection
482,4,Overflow-Underflow,code snippet injection
464,10,Overflow-Underflow,code snippet injection
452,8,Overflow-Underflow,code snippet injection
396,4,Overflow-Underflow,code snippet injection
380,8,Overflow-Underflow,code snippet injection
361,4,Overflow-Underflow,code snippet injection
333,10,Overflow-Underflow,code snippet injection
317,8,Overflow-Underflow,code snippet injection
304,4,Overflow-Underflow,code snippet injection
296,4,Overflow-Underflow,code snippet injection
283,10,Overflow-Underflow,code snippet injection
273,8,Overflow-Underflow,code snippet injection
167,4,Overflow-Underflow,code snippet injection
154,4,Overflow-Underflow,code snippet injection
112,10,Overflow-Underflow,code snippet injection
77,4,Overflow-Underflow,code snippet injection
59,8,Overflow-Underflow,code snippet injection
435,4,Overflow-Underflow,code snippet injection
219,4,Overflow-Underflow,code snippet injection
208,10,Overflow-Underflow,code snippet injection
199,8,Overflow-Underflow,code snippet injection
194,4,Overflow-Underflow,code snippet injection
90,4,Overflow-Underflow,code snippet injection
32,10,Overflow-Underflow,code snippet injection
