loc,length,bug type,approach
327,10,Overflow-Underflow,code snippet injection
303,8,Overflow-Underflow,code snippet injection
292,4,Overflow-Underflow,code snippet injection
281,4,Overflow-Underflow,code snippet injection
264,10,Overflow-Underflow,code snippet injection
234,8,Overflow-Underflow,code snippet injection
222,4,Overflow-Underflow,code snippet injection
210,4,Overflow-Underflow,code snippet injection
191,10,Overflow-Underflow,code snippet injection
176,8,Overflow-Underflow,code snippet injection
168,4,Overflow-Underflow,code snippet injection
156,8,Overflow-Underflow,code snippet injection
147,4,Overflow-Underflow,code snippet injection
131,10,Overflow-Underflow,code snippet injection
118,8,Overflow-Underflow,code snippet injection
110,4,Overflow-Underflow,code snippet injection
314,4,Overflow-Underflow,code snippet injection
247,10,Overflow-Underflow,code snippet injection
96,8,Overflow-Underflow,code snippet injection
91,4,Overflow-Underflow,code snippet injection
83,4,Overflow-Underflow,code snippet injection
72,10,Overflow-Underflow,code snippet injection
