loc,length,bug type,approach
173,10,Overflow-Underflow,code snippet injection
164,8,Overflow-Underflow,code snippet injection
23,4,Overflow-Underflow,code snippet injection
292,4,Overflow-Underflow,code snippet injection
276,10,Overflow-Underflow,code snippet injection
264,8,Overflow-Underflow,code snippet injection
255,4,Overflow-Underflow,code snippet injection
247,4,Overflow-Underflow,code snippet injection
233,10,Overflow-Underflow,code snippet injection
214,8,Overflow-Underflow,code snippet injection
202,4,Overflow-Underflow,code snippet injection
106,8,Overflow-Underflow,code snippet injection
101,4,Overflow-Underflow,code snippet injection
90,10,Overflow-Underflow,code snippet injection
45,8,Overflow-Underflow,code snippet injection
32,4,Overflow-Underflow,code snippet injection
190,4,Overflow-Underflow,code snippet injection
153,10,Overflow-Underflow,code snippet injection
144,8,Overflow-Underflow,code snippet injection
138,4,Overflow-Underflow,code snippet injection
133,4,Overflow-Underflow,code snippet injection
122,10,Overflow-Underflow,code snippet injection
117,4,Overflow-Underflow,code snippet injection
13,8,Overflow-Underflow,code snippet injection
8,4,Overflow-Underflow,code snippet injection
