loc,length,bug type,approach
284,10,Overflow-Underflow,code snippet injection
275,8,Overflow-Underflow,code snippet injection
270,4,Overflow-Underflow,code snippet injection
56,4,Overflow-Underflow,code snippet injection
45,10,Overflow-Underflow,code snippet injection
36,8,Overflow-Underflow,code snippet injection
31,4,Overflow-Underflow,code snippet injection
369,4,Overflow-Underflow,code snippet injection
349,10,Overflow-Underflow,code snippet injection
327,8,Overflow-Underflow,code snippet injection
313,4,Overflow-Underflow,code snippet injection
300,8,Overflow-Underflow,code snippet injection
241,4,Overflow-Underflow,code snippet injection
225,10,Overflow-Underflow,code snippet injection
211,8,Overflow-Underflow,code snippet injection
200,4,Overflow-Underflow,code snippet injection
189,4,Overflow-Underflow,code snippet injection
174,10,Overflow-Underflow,code snippet injection
161,8,Overflow-Underflow,code snippet injection
152,4,Overflow-Underflow,code snippet injection
143,4,Overflow-Underflow,code snippet injection
128,10,Overflow-Underflow,code snippet injection
119,4,Overflow-Underflow,code snippet injection
88,8,Overflow-Underflow,code snippet injection
79,4,Overflow-Underflow,code snippet injection
70,4,Overflow-Underflow,code snippet injection
258,10,Overflow-Underflow,code snippet injection
249,8,Overflow-Underflow,code snippet injection
25,4,Overflow-Underflow,code snippet injection
20,4,Overflow-Underflow,code snippet injection
9,10,Overflow-Underflow,code snippet injection
