loc,length,bug type,approach
532,10,Overflow-Underflow,code snippet injection
511,8,Overflow-Underflow,code snippet injection
500,4,Overflow-Underflow,code snippet injection
489,4,Overflow-Underflow,code snippet injection
472,10,Overflow-Underflow,code snippet injection
423,8,Overflow-Underflow,code snippet injection
410,4,Overflow-Underflow,code snippet injection
387,4,Overflow-Underflow,code snippet injection
364,10,Overflow-Underflow,code snippet injection
342,8,Overflow-Underflow,code snippet injection
324,4,Overflow-Underflow,code snippet injection
301,8,Overflow-Underflow,code snippet injection
283,4,Overflow-Underflow,code snippet injection
258,10,Overflow-Underflow,code snippet injection
235,8,Overflow-Underflow,code snippet injection
217,4,Overflow-Underflow,code snippet injection
199,4,Overflow-Underflow,code snippet injection
179,10,Overflow-Underflow,code snippet injection
161,8,Overflow-Underflow,code snippet injection
148,4,Overflow-Underflow,code snippet injection
461,4,Overflow-Underflow,code snippet injection
450,10,Overflow-Underflow,code snippet injection
445,4,Overflow-Underflow,code snippet injection
132,8,Overflow-Underflow,code snippet injection
126,4,Overflow-Underflow,code snippet injection
120,4,Overflow-Underflow,code snippet injection
