loc,length,bug type,approach
873,10,Overflow-Underflow,code snippet injection
862,8,Overflow-Underflow,code snippet injection
780,4,Overflow-Underflow,code snippet injection
775,4,Overflow-Underflow,code snippet injection
688,10,Overflow-Underflow,code snippet injection
679,8,Overflow-Underflow,code snippet injection
971,4,Overflow-Underflow,code snippet injection
962,4,Overflow-Underflow,code snippet injection
940,10,Overflow-Underflow,code snippet injection
926,8,Overflow-Underflow,code snippet injection
904,4,Overflow-Underflow,code snippet injection
891,8,Overflow-Underflow,code snippet injection
854,4,Overflow-Underflow,code snippet injection
839,10,Overflow-Underflow,code snippet injection
826,8,Overflow-Underflow,code snippet injection
818,4,Overflow-Underflow,code snippet injection
810,4,Overflow-Underflow,code snippet injection
791,10,Overflow-Underflow,code snippet injection
762,8,Overflow-Underflow,code snippet injection
753,4,Overflow-Underflow,code snippet injection
744,4,Overflow-Underflow,code snippet injection
730,10,Overflow-Underflow,code snippet injection
722,4,Overflow-Underflow,code snippet injection
705,8,Overflow-Underflow,code snippet injection
646,4,Overflow-Underflow,code snippet injection
622,4,Overflow-Underflow,code snippet injection
595,10,Overflow-Underflow,code snippet injection
577,8,Overflow-Underflow,code snippet injection
556,4,Overflow-Underflow,code snippet injection
530,4,Overflow-Underflow,code snippet injection
498,10,Overflow-Underflow,code snippet injection
468,8,Overflow-Underflow,code snippet injection
447,4,Overflow-Underflow,code snippet injection
436,4,Overflow-Underflow,code snippet injection
427,4,Overflow-Underflow,code snippet injection
411,10,Overflow-Underflow,code snippet injection
389,8,Overflow-Underflow,code snippet injection
380,4,Overflow-Underflow,code snippet injection
363,4,Overflow-Underflow,code snippet injection
340,10,Overflow-Underflow,code snippet injection
