loc,length,bug type,approach
212,5,tx-origin,code snippet injection
207,4,tx-origin,code snippet injection
202,4,tx-origin,code snippet injection
38,3,tx-origin,code snippet injection
33,4,tx-origin,code snippet injection
28,4,tx-origin,code snippet injection
23,4,tx-origin,code snippet injection
275,3,tx-origin,code snippet injection
262,4,tx-origin,code snippet injection
245,4,tx-origin,code snippet injection
232,4,tx-origin,code snippet injection
222,5,tx-origin,code snippet injection
189,3,tx-origin,code snippet injection
179,4,tx-origin,code snippet injection
169,4,tx-origin,code snippet injection
158,4,tx-origin,code snippet injection
148,3,tx-origin,code snippet injection
139,4,tx-origin,code snippet injection
130,4,tx-origin,code snippet injection
121,4,tx-origin,code snippet injection
113,3,tx-origin,code snippet injection
104,4,tx-origin,code snippet injection
95,4,tx-origin,code snippet injection
68,4,tx-origin,code snippet injection
59,4,tx-origin,code snippet injection
51,3,tx-origin,code snippet injection
196,4,tx-origin,code snippet injection
17,4,tx-origin,code snippet injection
12,4,tx-origin,code snippet injection
8,3,tx-origin,code snippet injection
