loc,length,bug type,approach
239,5,tx-origin,code snippet injection
371,4,tx-origin,code snippet injection
362,4,tx-origin,code snippet injection
353,3,tx-origin,code snippet injection
340,4,tx-origin,code snippet injection
331,4,tx-origin,code snippet injection
298,4,tx-origin,code snippet injection
281,3,tx-origin,code snippet injection
270,4,tx-origin,code snippet injection
261,4,tx-origin,code snippet injection
252,4,tx-origin,code snippet injection
165,5,tx-origin,code snippet injection
152,3,tx-origin,code snippet injection
144,4,tx-origin,code snippet injection
136,4,tx-origin,code snippet injection
118,4,tx-origin,code snippet injection
104,3,tx-origin,code snippet injection
95,4,tx-origin,code snippet injection
37,4,tx-origin,code snippet injection
32,4,tx-origin,code snippet injection
28,3,tx-origin,code snippet injection
21,4,tx-origin,code snippet injection
16,4,tx-origin,code snippet injection
11,4,tx-origin,code snippet injection
226,4,tx-origin,code snippet injection
220,3,tx-origin,code snippet injection
215,4,tx-origin,code snippet injection
207,4,tx-origin,code snippet injection
201,4,tx-origin,code snippet injection
196,3,tx-origin,code snippet injection
189,4,tx-origin,code snippet injection
182,4,tx-origin,code snippet injection
173,4,tx-origin,code snippet injection
78,3,tx-origin,code snippet injection
73,3,tx-origin,code snippet injection
67,4,tx-origin,code snippet injection
62,4,tx-origin,code snippet injection
56,4,tx-origin,code snippet injection
52,3,tx-origin,code snippet injection
47,4,tx-origin,code snippet injection
