loc,length,bug type,approach
17,5,tx-origin,code snippet injection
12,4,tx-origin,code snippet injection
7,4,tx-origin,code snippet injection
212,3,tx-origin,code snippet injection
203,4,tx-origin,code snippet injection
192,4,tx-origin,code snippet injection
182,4,tx-origin,code snippet injection
169,3,tx-origin,code snippet injection
161,4,tx-origin,code snippet injection
150,4,tx-origin,code snippet injection
138,4,tx-origin,code snippet injection
109,5,tx-origin,code snippet injection
85,3,tx-origin,code snippet injection
59,4,tx-origin,code snippet injection
52,4,tx-origin,code snippet injection
47,4,tx-origin,code snippet injection
42,3,tx-origin,code snippet injection
37,4,tx-origin,code snippet injection
32,4,tx-origin,code snippet injection
27,4,tx-origin,code snippet injection
23,3,tx-origin,code snippet injection
