loc,length,bug type,approach
456,5,tx-origin,code snippet injection
440,4,tx-origin,code snippet injection
429,4,tx-origin,code snippet injection
419,3,tx-origin,code snippet injection
408,4,tx-origin,code snippet injection
371,4,tx-origin,code snippet injection
358,4,tx-origin,code snippet injection
336,3,tx-origin,code snippet injection
319,4,tx-origin,code snippet injection
301,4,tx-origin,code snippet injection
283,4,tx-origin,code snippet injection
263,5,tx-origin,code snippet injection
246,3,tx-origin,code snippet injection
227,4,tx-origin,code snippet injection
208,4,tx-origin,code snippet injection
190,4,tx-origin,code snippet injection
173,3,tx-origin,code snippet injection
159,4,tx-origin,code snippet injection
145,4,tx-origin,code snippet injection
132,4,tx-origin,code snippet injection
397,3,tx-origin,code snippet injection
392,4,tx-origin,code snippet injection
387,4,tx-origin,code snippet injection
120,4,tx-origin,code snippet injection
114,4,tx-origin,code snippet injection
109,3,tx-origin,code snippet injection
