loc,length,bug type,approach
197,3,Unchecked-Send,code snippet injection
191,5,Unchecked-Send,code snippet injection
187,3,Unchecked-Send,code snippet injection
72,3,Unchecked-Send,code snippet injection
35,3,Unchecked-Send,code snippet injection
404,3,Unchecked-Send,code snippet injection
392,2,Unchecked-Send,code snippet injection
382,3,Unchecked-Send,code snippet injection
371,3,Unchecked-Send,code snippet injection
364,3,Unchecked-Send,code snippet injection
310,3,Unchecked-Send,code snippet injection
299,3,Unchecked-Send,code snippet injection
281,3,Unchecked-Send,code snippet injection
260,3,Unchecked-Send,code snippet injection
249,3,Unchecked-Send,code snippet injection
237,3,Unchecked-Send,code snippet injection
230,3,Unchecked-Send,code snippet injection
224,3,Unchecked-Send,code snippet injection
219,3,Unchecked-Send,code snippet injection
134,3,Unchecked-Send,code snippet injection
122,3,Unchecked-Send,code snippet injection
87,3,Unchecked-Send,code snippet injection
56,2,Unchecked-Send,code snippet injection
43,3,Unchecked-Send,code snippet injection
348,3,Unchecked-Send,code snippet injection
177,3,Unchecked-Send,code snippet injection
170,6,Unchecked-Send,code snippet injection
164,5,Unchecked-Send,code snippet injection
160,3,Unchecked-Send,code snippet injection
67,3,Unchecked-Send,code snippet injection
30,3,Unchecked-Send,code snippet injection
