loc,length,bug type,approach
119,3,Unchecked-Send,code snippet injection
113,5,Unchecked-Send,code snippet injection
15,3,Unchecked-Send,code snippet injection
202,3,Unchecked-Send,code snippet injection
193,3,Unchecked-Send,code snippet injection
186,3,Unchecked-Send,code snippet injection
179,2,Unchecked-Send,code snippet injection
172,3,Unchecked-Send,code snippet injection
165,3,Unchecked-Send,code snippet injection
151,3,Unchecked-Send,code snippet injection
140,3,Unchecked-Send,code snippet injection
83,3,Unchecked-Send,code snippet injection
79,3,Unchecked-Send,code snippet injection
75,3,Unchecked-Send,code snippet injection
35,3,Unchecked-Send,code snippet injection
23,3,Unchecked-Send,code snippet injection
129,3,Unchecked-Send,code snippet injection
109,3,Unchecked-Send,code snippet injection
105,3,Unchecked-Send,code snippet injection
100,3,Unchecked-Send,code snippet injection
96,3,Unchecked-Send,code snippet injection
92,3,Unchecked-Send,code snippet injection
89,2,Unchecked-Send,code snippet injection
10,3,Unchecked-Send,code snippet injection
6,3,Unchecked-Send,code snippet injection
