loc,length,bug type,approach
306,3,Unchecked-Send,code snippet injection
296,5,Unchecked-Send,code snippet injection
288,3,Unchecked-Send,code snippet injection
280,3,Unchecked-Send,code snippet injection
272,3,Unchecked-Send,code snippet injection
264,3,Unchecked-Send,code snippet injection
257,2,Unchecked-Send,code snippet injection
249,3,Unchecked-Send,code snippet injection
241,3,Unchecked-Send,code snippet injection
233,3,Unchecked-Send,code snippet injection
225,3,Unchecked-Send,code snippet injection
217,3,Unchecked-Send,code snippet injection
209,3,Unchecked-Send,code snippet injection
201,3,Unchecked-Send,code snippet injection
193,3,Unchecked-Send,code snippet injection
185,3,Unchecked-Send,code snippet injection
177,3,Unchecked-Send,code snippet injection
169,3,Unchecked-Send,code snippet injection
161,3,Unchecked-Send,code snippet injection
153,3,Unchecked-Send,code snippet injection
140,3,Unchecked-Send,code snippet injection
129,3,Unchecked-Send,code snippet injection
115,2,Unchecked-Send,code snippet injection
107,3,Unchecked-Send,code snippet injection
99,3,Unchecked-Send,code snippet injection
91,3,Unchecked-Send,code snippet injection
69,6,Unchecked-Send,code snippet injection
56,5,Unchecked-Send,code snippet injection
