loc,length,bug type,approach
251,3,Unchecked-Send,code snippet injection
231,5,Unchecked-Send,code snippet injection
221,3,Unchecked-Send,code snippet injection
211,3,Unchecked-Send,code snippet injection
201,3,Unchecked-Send,code snippet injection
183,3,Unchecked-Send,code snippet injection
173,2,Unchecked-Send,code snippet injection
162,3,Unchecked-Send,code snippet injection
150,3,Unchecked-Send,code snippet injection
140,3,Unchecked-Send,code snippet injection
133,3,Unchecked-Send,code snippet injection
126,3,Unchecked-Send,code snippet injection
118,3,Unchecked-Send,code snippet injection
109,3,Unchecked-Send,code snippet injection
101,3,Unchecked-Send,code snippet injection
94,3,Unchecked-Send,code snippet injection
239,3,Unchecked-Send,code snippet injection
191,3,Unchecked-Send,code snippet injection
85,3,Unchecked-Send,code snippet injection
81,3,Unchecked-Send,code snippet injection
74,3,Unchecked-Send,code snippet injection
70,3,Unchecked-Send,code snippet injection
