loc,length,bug type,approach
108,3,Unchecked-Send,code snippet injection
73,5,Unchecked-Send,code snippet injection
69,3,Unchecked-Send,code snippet injection
332,3,Unchecked-Send,code snippet injection
321,3,Unchecked-Send,code snippet injection
305,3,Unchecked-Send,code snippet injection
294,2,Unchecked-Send,code snippet injection
273,3,Unchecked-Send,code snippet injection
255,3,Unchecked-Send,code snippet injection
241,3,Unchecked-Send,code snippet injection
231,3,Unchecked-Send,code snippet injection
215,3,Unchecked-Send,code snippet injection
204,3,Unchecked-Send,code snippet injection
193,3,Unchecked-Send,code snippet injection
137,3,Unchecked-Send,code snippet injection
128,3,Unchecked-Send,code snippet injection
116,3,Unchecked-Send,code snippet injection
89,3,Unchecked-Send,code snippet injection
65,3,Unchecked-Send,code snippet injection
61,3,Unchecked-Send,code snippet injection
57,3,Unchecked-Send,code snippet injection
53,3,Unchecked-Send,code snippet injection
50,2,Unchecked-Send,code snippet injection
46,3,Unchecked-Send,code snippet injection
176,3,Unchecked-Send,code snippet injection
172,3,Unchecked-Send,code snippet injection
164,6,Unchecked-Send,code snippet injection
158,5,Unchecked-Send,code snippet injection
154,3,Unchecked-Send,code snippet injection
150,3,Unchecked-Send,code snippet injection
103,3,Unchecked-Send,code snippet injection
99,3,Unchecked-Send,code snippet injection
