loc,length,bug type,approach
101,3,Unchecked-Send,code snippet injection
91,5,Unchecked-Send,code snippet injection
211,3,Unchecked-Send,code snippet injection
205,3,Unchecked-Send,code snippet injection
195,3,Unchecked-Send,code snippet injection
183,3,Unchecked-Send,code snippet injection
176,2,Unchecked-Send,code snippet injection
168,3,Unchecked-Send,code snippet injection
159,3,Unchecked-Send,code snippet injection
151,3,Unchecked-Send,code snippet injection
144,3,Unchecked-Send,code snippet injection
136,3,Unchecked-Send,code snippet injection
129,3,Unchecked-Send,code snippet injection
122,3,Unchecked-Send,code snippet injection
116,3,Unchecked-Send,code snippet injection
109,3,Unchecked-Send,code snippet injection
91,3,Unchecked-Send,code snippet injection
80,3,Unchecked-Send,code snippet injection
76,3,Unchecked-Send,code snippet injection
72,3,Unchecked-Send,code snippet injection
68,3,Unchecked-Send,code snippet injection
64,3,Unchecked-Send,code snippet injection
61,2,Unchecked-Send,code snippet injection
