loc,length,bug type,approach
892,5,tx-origin,code snippet injection
877,4,tx-origin,code snippet injection
836,4,tx-origin,code snippet injection
826,3,tx-origin,code snippet injection
771,4,tx-origin,code snippet injection
746,4,tx-origin,code snippet injection
721,4,tx-origin,code snippet injection
697,3,tx-origin,code snippet injection
688,4,tx-origin,code snippet injection
666,4,tx-origin,code snippet injection
652,4,tx-origin,code snippet injection
638,5,tx-origin,code snippet injection
626,3,tx-origin,code snippet injection
599,4,tx-origin,code snippet injection
574,4,tx-origin,code snippet injection
511,4,tx-origin,code snippet injection
499,3,tx-origin,code snippet injection
486,4,tx-origin,code snippet injection
473,4,tx-origin,code snippet injection
455,4,tx-origin,code snippet injection
420,3,tx-origin,code snippet injection
388,4,tx-origin,code snippet injection
371,4,tx-origin,code snippet injection
363,4,tx-origin,code snippet injection
349,4,tx-origin,code snippet injection
322,3,tx-origin,code snippet injection
308,4,tx-origin,code snippet injection
285,4,tx-origin,code snippet injection
280,4,tx-origin,code snippet injection
276,3,tx-origin,code snippet injection
271,4,tx-origin,code snippet injection
266,4,tx-origin,code snippet injection
260,4,tx-origin,code snippet injection
256,3,tx-origin,code snippet injection
252,3,tx-origin,code snippet injection
247,4,tx-origin,code snippet injection
242,4,tx-origin,code snippet injection
237,4,tx-origin,code snippet injection
233,3,tx-origin,code snippet injection
228,4,tx-origin,code snippet injection
