loc,length,bug type,approach
202,5,tx-origin,code snippet injection
197,4,tx-origin,code snippet injection
192,4,tx-origin,code snippet injection
77,3,tx-origin,code snippet injection
36,4,tx-origin,code snippet injection
423,4,tx-origin,code snippet injection
409,4,tx-origin,code snippet injection
399,3,tx-origin,code snippet injection
387,4,tx-origin,code snippet injection
379,4,tx-origin,code snippet injection
323,4,tx-origin,code snippet injection
310,5,tx-origin,code snippet injection
292,3,tx-origin,code snippet injection
270,4,tx-origin,code snippet injection
258,4,tx-origin,code snippet injection
245,4,tx-origin,code snippet injection
238,3,tx-origin,code snippet injection
231,4,tx-origin,code snippet injection
225,4,tx-origin,code snippet injection
140,4,tx-origin,code snippet injection
128,3,tx-origin,code snippet injection
92,4,tx-origin,code snippet injection
59,4,tx-origin,code snippet injection
45,4,tx-origin,code snippet injection
361,4,tx-origin,code snippet injection
182,3,tx-origin,code snippet injection
177,4,tx-origin,code snippet injection
172,4,tx-origin,code snippet injection
167,4,tx-origin,code snippet injection
72,3,tx-origin,code snippet injection
30,4,tx-origin,code snippet injection
