loc,length,bug type,approach
555,5,tx-origin,code snippet injection
545,4,tx-origin,code snippet injection
525,4,tx-origin,code snippet injection
514,3,tx-origin,code snippet injection
503,4,tx-origin,code snippet injection
468,4,tx-origin,code snippet injection
453,4,tx-origin,code snippet injection
429,3,tx-origin,code snippet injection
406,4,tx-origin,code snippet injection
385,4,tx-origin,code snippet injection
358,4,tx-origin,code snippet injection
334,5,tx-origin,code snippet injection
314,3,tx-origin,code snippet injection
292,4,tx-origin,code snippet injection
276,4,tx-origin,code snippet injection
265,4,tx-origin,code snippet injection
249,3,tx-origin,code snippet injection
238,4,tx-origin,code snippet injection
486,4,tx-origin,code snippet injection
481,4,tx-origin,code snippet injection
477,3,tx-origin,code snippet injection
226,4,tx-origin,code snippet injection
220,4,tx-origin,code snippet injection
214,4,tx-origin,code snippet injection
