loc,length,bug type,approach
176,5,tx-origin,code snippet injection
171,4,tx-origin,code snippet injection
224,4,tx-origin,code snippet injection
214,3,tx-origin,code snippet injection
163,4,tx-origin,code snippet injection
150,4,tx-origin,code snippet injection
135,4,tx-origin,code snippet injection
118,3,tx-origin,code snippet injection
102,4,tx-origin,code snippet injection
67,4,tx-origin,code snippet injection
62,4,tx-origin,code snippet injection
56,5,tx-origin,code snippet injection
52,3,tx-origin,code snippet injection
47,4,tx-origin,code snippet injection
201,4,tx-origin,code snippet injection
196,4,tx-origin,code snippet injection
192,3,tx-origin,code snippet injection
187,4,tx-origin,code snippet injection
88,4,tx-origin,code snippet injection
83,4,tx-origin,code snippet injection
79,3,tx-origin,code snippet injection
