loc,length,bug type,approach
144,10,Overflow-Underflow,code snippet injection
134,8,Overflow-Underflow,code snippet injection
128,4,Overflow-Underflow,code snippet injection
397,4,Overflow-Underflow,code snippet injection
383,10,Overflow-Underflow,code snippet injection
367,8,Overflow-Underflow,code snippet injection
355,4,Overflow-Underflow,code snippet injection
341,4,Overflow-Underflow,code snippet injection
323,10,Overflow-Underflow,code snippet injection
231,8,Overflow-Underflow,code snippet injection
218,4,Overflow-Underflow,code snippet injection
203,8,Overflow-Underflow,code snippet injection
192,4,Overflow-Underflow,code snippet injection
177,10,Overflow-Underflow,code snippet injection
162,8,Overflow-Underflow,code snippet injection
69,4,Overflow-Underflow,code snippet injection
56,4,Overflow-Underflow,code snippet injection
293,10,Overflow-Underflow,code snippet injection
276,8,Overflow-Underflow,code snippet injection
271,4,Overflow-Underflow,code snippet injection
265,4,Overflow-Underflow,code snippet injection
254,10,Overflow-Underflow,code snippet injection
249,4,Overflow-Underflow,code snippet injection
118,8,Overflow-Underflow,code snippet injection
113,4,Overflow-Underflow,code snippet injection
107,4,Overflow-Underflow,code snippet injection
96,10,Overflow-Underflow,code snippet injection
87,8,Overflow-Underflow,code snippet injection
82,4,Overflow-Underflow,code snippet injection
47,4,Overflow-Underflow,code snippet injection
