loc,length,bug type,approach
871,10,Overflow-Underflow,code snippet injection
860,8,Overflow-Underflow,code snippet injection
778,4,Overflow-Underflow,code snippet injection
773,4,Overflow-Underflow,code snippet injection
686,10,Overflow-Underflow,code snippet injection
677,8,Overflow-Underflow,code snippet injection
969,4,Overflow-Underflow,code snippet injection
960,4,Overflow-Underflow,code snippet injection
938,10,Overflow-Underflow,code snippet injection
924,8,Overflow-Underflow,code snippet injection
902,4,Overflow-Underflow,code snippet injection
889,8,Overflow-Underflow,code snippet injection
852,4,Overflow-Underflow,code snippet injection
837,10,Overflow-Underflow,code snippet injection
824,8,Overflow-Underflow,code snippet injection
816,4,Overflow-Underflow,code snippet injection
808,4,Overflow-Underflow,code snippet injection
789,10,Overflow-Underflow,code snippet injection
760,8,Overflow-Underflow,code snippet injection
751,4,Overflow-Underflow,code snippet injection
742,4,Overflow-Underflow,code snippet injection
728,10,Overflow-Underflow,code snippet injection
720,4,Overflow-Underflow,code snippet injection
703,8,Overflow-Underflow,code snippet injection
644,4,Overflow-Underflow,code snippet injection
620,4,Overflow-Underflow,code snippet injection
593,10,Overflow-Underflow,code snippet injection
575,8,Overflow-Underflow,code snippet injection
554,4,Overflow-Underflow,code snippet injection
528,4,Overflow-Underflow,code snippet injection
496,10,Overflow-Underflow,code snippet injection
466,8,Overflow-Underflow,code snippet injection
445,4,Overflow-Underflow,code snippet injection
434,4,Overflow-Underflow,code snippet injection
425,4,Overflow-Underflow,code snippet injection
409,10,Overflow-Underflow,code snippet injection
385,10,Overflow-Underflow,code snippet injection
376,4,Overflow-Underflow,code snippet injection
359,4,Overflow-Underflow,code snippet injection
336,10,Overflow-Underflow,code snippet injection
