loc,length,bug type,approach
304,10,Overflow-Underflow,code snippet injection
295,8,Overflow-Underflow,code snippet injection
290,4,Overflow-Underflow,code snippet injection
285,4,Overflow-Underflow,code snippet injection
274,10,Overflow-Underflow,code snippet injection
265,8,Overflow-Underflow,code snippet injection
53,4,Overflow-Underflow,code snippet injection
48,4,Overflow-Underflow,code snippet injection
608,10,Overflow-Underflow,code snippet injection
546,8,Overflow-Underflow,code snippet injection
515,4,Overflow-Underflow,code snippet injection
481,8,Overflow-Underflow,code snippet injection
455,4,Overflow-Underflow,code snippet injection
408,10,Overflow-Underflow,code snippet injection
375,8,Overflow-Underflow,code snippet injection
355,4,Overflow-Underflow,code snippet injection
131,4,Overflow-Underflow,code snippet injection
120,10,Overflow-Underflow,code snippet injection
111,8,Overflow-Underflow,code snippet injection
106,4,Overflow-Underflow,code snippet injection
101,4,Overflow-Underflow,code snippet injection
90,10,Overflow-Underflow,code snippet injection
85,4,Overflow-Underflow,code snippet injection
72,8,Overflow-Underflow,code snippet injection
64,4,Overflow-Underflow,code snippet injection
40,4,Overflow-Underflow,code snippet injection
21,10,Overflow-Underflow,code snippet injection
255,8,Overflow-Underflow,code snippet injection
249,4,Overflow-Underflow,code snippet injection
244,4,Overflow-Underflow,code snippet injection
233,10,Overflow-Underflow,code snippet injection
224,8,Overflow-Underflow,code snippet injection
219,4,Overflow-Underflow,code snippet injection
214,4,Overflow-Underflow,code snippet injection
209,4,Overflow-Underflow,code snippet injection
6,10,Overflow-Underflow,code snippet injection
