loc,length,bug type,approach
155,10,Overflow-Underflow,code snippet injection
144,8,Overflow-Underflow,code snippet injection
137,4,Overflow-Underflow,code snippet injection
407,4,Overflow-Underflow,code snippet injection
388,10,Overflow-Underflow,code snippet injection
366,8,Overflow-Underflow,code snippet injection
346,4,Overflow-Underflow,code snippet injection
328,4,Overflow-Underflow,code snippet injection
304,10,Overflow-Underflow,code snippet injection
282,8,Overflow-Underflow,code snippet injection
264,4,Overflow-Underflow,code snippet injection
246,8,Overflow-Underflow,code snippet injection
232,4,Overflow-Underflow,code snippet injection
213,10,Overflow-Underflow,code snippet injection
198,8,Overflow-Underflow,code snippet injection
66,4,Overflow-Underflow,code snippet injection
130,4,Overflow-Underflow,code snippet injection
119,10,Overflow-Underflow,code snippet injection
108,8,Overflow-Underflow,code snippet injection
103,4,Overflow-Underflow,code snippet injection
97,4,Overflow-Underflow,code snippet injection
86,10,Overflow-Underflow,code snippet injection
81,4,Overflow-Underflow,code snippet injection
53,8,Overflow-Underflow,code snippet injection
