loc,length,bug type,approach
376,10,Overflow-Underflow,code snippet injection
362,8,Overflow-Underflow,code snippet injection
19,4,Overflow-Underflow,code snippet injection
677,4,Overflow-Underflow,code snippet injection
656,10,Overflow-Underflow,code snippet injection
627,8,Overflow-Underflow,code snippet injection
586,4,Overflow-Underflow,code snippet injection
563,4,Overflow-Underflow,code snippet injection
536,10,Overflow-Underflow,code snippet injection
510,8,Overflow-Underflow,code snippet injection
494,4,Overflow-Underflow,code snippet injection
478,8,Overflow-Underflow,code snippet injection
467,4,Overflow-Underflow,code snippet injection
444,10,Overflow-Underflow,code snippet injection
431,8,Overflow-Underflow,code snippet injection
420,4,Overflow-Underflow,code snippet injection
407,4,Overflow-Underflow,code snippet injection
340,10,Overflow-Underflow,code snippet injection
316,8,Overflow-Underflow,code snippet injection
304,4,Overflow-Underflow,code snippet injection
292,4,Overflow-Underflow,code snippet injection
252,10,Overflow-Underflow,code snippet injection
238,4,Overflow-Underflow,code snippet injection
41,8,Overflow-Underflow,code snippet injection
28,4,Overflow-Underflow,code snippet injection
218,4,Overflow-Underflow,code snippet injection
207,10,Overflow-Underflow,code snippet injection
198,8,Overflow-Underflow,code snippet injection
192,4,Overflow-Underflow,code snippet injection
187,4,Overflow-Underflow,code snippet injection
176,10,Overflow-Underflow,code snippet injection
165,8,Overflow-Underflow,code snippet injection
160,4,Overflow-Underflow,code snippet injection
154,4,Overflow-Underflow,code snippet injection
148,4,Overflow-Underflow,code snippet injection
7,10,Overflow-Underflow,code snippet injection
