loc,length,bug type,approach
231,10,Overflow-Underflow,code snippet injection
215,8,Overflow-Underflow,code snippet injection
201,4,Overflow-Underflow,code snippet injection
173,4,Overflow-Underflow,code snippet injection
159,10,Overflow-Underflow,code snippet injection
147,8,Overflow-Underflow,code snippet injection
115,4,Overflow-Underflow,code snippet injection
110,4,Overflow-Underflow,code snippet injection
99,10,Overflow-Underflow,code snippet injection
90,8,Overflow-Underflow,code snippet injection
84,4,Overflow-Underflow,code snippet injection
75,8,Overflow-Underflow,code snippet injection
69,4,Overflow-Underflow,code snippet injection
58,10,Overflow-Underflow,code snippet injection
49,8,Overflow-Underflow,code snippet injection
43,4,Overflow-Underflow,code snippet injection
38,4,Overflow-Underflow,code snippet injection
27,10,Overflow-Underflow,code snippet injection
