loc,length,bug type,approach
499,10,Overflow-Underflow,code snippet injection
490,8,Overflow-Underflow,code snippet injection
485,4,Overflow-Underflow,code snippet injection
114,4,Overflow-Underflow,code snippet injection
98,10,Overflow-Underflow,code snippet injection
89,8,Overflow-Underflow,code snippet injection
480,4,Overflow-Underflow,code snippet injection
470,4,Overflow-Underflow,code snippet injection
453,10,Overflow-Underflow,code snippet injection
437,8,Overflow-Underflow,code snippet injection
428,4,Overflow-Underflow,code snippet injection
414,8,Overflow-Underflow,code snippet injection
406,4,Overflow-Underflow,code snippet injection
380,10,Overflow-Underflow,code snippet injection
365,8,Overflow-Underflow,code snippet injection
356,4,Overflow-Underflow,code snippet injection
348,4,Overflow-Underflow,code snippet injection
324,10,Overflow-Underflow,code snippet injection
311,8,Overflow-Underflow,code snippet injection
303,4,Overflow-Underflow,code snippet injection
290,4,Overflow-Underflow,code snippet injection
265,10,Overflow-Underflow,code snippet injection
257,4,Overflow-Underflow,code snippet injection
244,8,Overflow-Underflow,code snippet injection
236,4,Overflow-Underflow,code snippet injection
155,4,Overflow-Underflow,code snippet injection
127,10,Overflow-Underflow,code snippet injection
80,8,Overflow-Underflow,code snippet injection
75,4,Overflow-Underflow,code snippet injection
70,4,Overflow-Underflow,code snippet injection
59,10,Overflow-Underflow,code snippet injection
50,8,Overflow-Underflow,code snippet injection
45,4,Overflow-Underflow,code snippet injection
218,4,Overflow-Underflow,code snippet injection
212,4,Overflow-Underflow,code snippet injection
200,10,Overflow-Underflow,code snippet injection
189,10,Overflow-Underflow,code snippet injection
184,4,Overflow-Underflow,code snippet injection
179,4,Overflow-Underflow,code snippet injection
167,10,Overflow-Underflow,code snippet injection
