loc,length,bug type,approach
243,10,Overflow-Underflow,code snippet injection
234,8,Overflow-Underflow,code snippet injection
229,4,Overflow-Underflow,code snippet injection
95,4,Overflow-Underflow,code snippet injection
43,10,Overflow-Underflow,code snippet injection
506,8,Overflow-Underflow,code snippet injection
492,4,Overflow-Underflow,code snippet injection
481,4,Overflow-Underflow,code snippet injection
463,10,Overflow-Underflow,code snippet injection
451,8,Overflow-Underflow,code snippet injection
395,4,Overflow-Underflow,code snippet injection
379,8,Overflow-Underflow,code snippet injection
360,4,Overflow-Underflow,code snippet injection
332,10,Overflow-Underflow,code snippet injection
316,8,Overflow-Underflow,code snippet injection
303,4,Overflow-Underflow,code snippet injection
295,4,Overflow-Underflow,code snippet injection
282,10,Overflow-Underflow,code snippet injection
272,8,Overflow-Underflow,code snippet injection
166,4,Overflow-Underflow,code snippet injection
153,4,Overflow-Underflow,code snippet injection
111,10,Overflow-Underflow,code snippet injection
76,4,Overflow-Underflow,code snippet injection
58,8,Overflow-Underflow,code snippet injection
434,4,Overflow-Underflow,code snippet injection
218,4,Overflow-Underflow,code snippet injection
207,10,Overflow-Underflow,code snippet injection
198,8,Overflow-Underflow,code snippet injection
193,4,Overflow-Underflow,code snippet injection
89,4,Overflow-Underflow,code snippet injection
31,10,Overflow-Underflow,code snippet injection
